step,ing_min,ing_max,ing_mean,ing_p99,ing_stddev,ing_max_mean,qry_min,qry_max,qry_mean,qry_p99,qry_stddev,qry_max_mean,ing_moves,qry_moves,ing_churn,catchup_count,catchup_load
171,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,0,0,0.000000,0,0.0000
172,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,0,0,0.000000,0,0.0000
173,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,0,0,0.000000,0,0.0000
174,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,0,0,0.000000,0,0.0000
175,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,0,0,0.000000,0,0.0000
176,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,0,0,0.000000,0,0.0000
177,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,0,0,0.000000,0,0.0000
178,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,0,0,0.000000,0,0.0000
179,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,0,0,0.000000,0,0.0000
180,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,0,0,0.000000,0,0.0000
181,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,0,0,0.000000,0,0.0000
182,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,0,0,0.000000,0,0.0000
183,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,0,0,0.000000,0,0.0000
184,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,0,0,0.000000,0,0.0000
185,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,0,0,0.000000,0,0.0000
186,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,0,0,0.000000,0,0.0000
187,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,0,0,0.000000,0,0.0000
188,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,0,0,0.000000,0,0.0000
189,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,0,0,0.000000,0,0.0000
190,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,0,0,0.000000,0,0.0000
191,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,0,0,0.000000,0,0.0000
192,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,0,0,0.000000,0,0.0000
193,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,0,0,0.000000,0,0.0000
194,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,0,0,0.000000,0,0.0000
195,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,0,0,0.000000,0,0.0000
196,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,0,0,0.000000,0,0.0000
197,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,0,0,0.000000,0,0.0000
198,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,0,0,0.000000,0,0.0000
199,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,0,0,0.000000,0,0.0000
200,0.0000,54.4854,0.1239,0.4405,2.0235,54.3615,0.0234,184.6814,2.8495,184.6814,20.5264,181.8319,488,0,0.000626,0,0.0000
201,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0869,7.3510,2.8495,7.3510,1.8875,4.5015,0,0,0.000000,0,0.0000
202,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0869,7.3510,2.8495,7.3510,1.8875,4.5015,0,0,0.000000,0,0.0000
203,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0869,7.3510,2.8495,7.3510,1.8875,4.5015,0,0,0.000000,0,0.0000
204,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0869,7.3510,2.8495,7.3510,1.8875,4.5015,0,0,0.000000,0,0.0000
205,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0869,7.3510,2.8495,7.3510,1.8875,4.5015,0,0,0.000000,0,0.0000
206,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0869,7.3510,2.8495,7.3510,1.8875,4.5015,0,0,0.000000,0,0.0000
207,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0869,7.3510,2.8495,7.3510,1.8875,4.5015,0,0,0.000000,0,0.0000
208,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0869,7.3510,2.8495,7.3510,1.8875,4.5015,0,0,0.000000,0,0.0000
209,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0869,7.3510,2.8495,7.3510,1.8875,4.5015,0,0,0.000000,0,0.0000
210,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0869,7.3510,2.8495,7.3510,1.8875,4.5015,0,3,0.000000,0,0.0000
211,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.1099,7.3510,2.8498,7.3510,1.8871,4.5012,0,0,0.000000,3,0.0230
212,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.1099,7.3510,2.8498,7.3510,1.8871,4.5012,0,0,0.000000,3,0.0230
213,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.1099,7.3510,2.8498,7.3510,1.8871,4.5012,0,0,0.000000,3,0.0230
214,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.1099,7.3510,2.8498,7.3510,1.8871,4.5012,0,0,0.000000,3,0.0230
215,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0974,7.3405,2.8495,7.3405,1.8870,4.4910,0,0,0.000000,0,0.0000
216,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0974,7.3405,2.8495,7.3405,1.8870,4.4910,0,0,0.000000,0,0.0000
217,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0974,7.3405,2.8495,7.3405,1.8870,4.4910,0,0,0.000000,0,0.0000
218,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0974,7.3405,2.8495,7.3405,1.8870,4.4910,0,0,0.000000,0,0.0000
219,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0974,7.3405,2.8495,7.3405,1.8870,4.4910,0,0,0.000000,0,0.0000
220,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.0974,7.3405,2.8495,7.3405,1.8870,4.4910,0,3,0.000000,0,0.0000
221,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.2806,7.3405,2.8537,7.3405,1.8812,4.4868,0,0,0.000000,3,0.3372
222,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.2806,7.3405,2.8537,7.3405,1.8812,4.4868,0,0,0.000000,3,0.3372
223,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.2806,7.3405,2.8537,7.3405,1.8812,4.4868,0,0,0.000000,3,0.3372
224,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.2806,7.3405,2.8537,7.3405,1.8812,4.4868,0,0,0.000000,3,0.3372
225,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.1381,7.3383,2.8495,7.3383,1.8850,4.4888,0,0,0.000000,0,0.0000
226,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.1381,7.3383,2.8495,7.3383,1.8850,4.4888,0,0,0.000000,0,0.0000
227,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.1381,7.3383,2.8495,7.3383,1.8850,4.4888,0,0,0.000000,0,0.0000
228,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.1381,7.3383,2.8495,7.3383,1.8850,4.4888,0,0,0.000000,0,0.0000
229,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.1381,7.3383,2.8495,7.3383,1.8850,4.4888,0,0,0.000000,0,0.0000
230,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.1381,7.3383,2.8495,7.3383,1.8850,4.4888,0,3,0.000000,0,0.0000
231,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.1546,7.3383,2.8497,7.3383,1.8847,4.4886,0,0,0.000000,3,0.0166
232,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.1546,7.3383,2.8497,7.3383,1.8847,4.4886,0,0,0.000000,3,0.0166
233,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.1546,7.3383,2.8497,7.3383,1.8847,4.4886,0,0,0.000000,3,0.0166
234,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.1546,7.3383,2.8497,7.3383,1.8847,4.4886,0,0,0.000000,3,0.0166
235,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.1718,7.3046,2.8495,7.3046,1.8834,4.4551,0,0,0.000000,0,0.0000
236,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.1718,7.3046,2.8495,7.3046,1.8834,4.4551,0,0,0.000000,0,0.0000
237,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.1718,7.3046,2.8495,7.3046,1.8834,4.4551,0,0,0.000000,0,0.0000
238,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.1718,7.3046,2.8495,7.3046,1.8834,4.4551,0,0,0.000000,0,0.0000
239,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.1718,7.3046,2.8495,7.3046,1.8834,4.4551,0,0,0.000000,0,0.0000
240,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.1718,7.3046,2.8495,7.3046,1.8834,4.4551,0,3,0.000000,0,0.0000
241,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3196,7.3046,2.8551,7.3046,1.8760,4.4495,0,0,0.000000,3,0.4446
242,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3196,7.3046,2.8551,7.3046,1.8760,4.4495,0,0,0.000000,3,0.4446
243,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3196,7.3046,2.8551,7.3046,1.8760,4.4495,0,0,0.000000,3,0.4446
244,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3196,7.3046,2.8551,7.3046,1.8760,4.4495,0,0,0.000000,3,0.4446
245,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3024,7.2998,2.8495,7.2998,1.8730,4.4503,0,0,0.000000,0,0.0000
246,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3024,7.2998,2.8495,7.2998,1.8730,4.4503,0,0,0.000000,0,0.0000
247,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3024,7.2998,2.8495,7.2998,1.8730,4.4503,0,0,0.000000,0,0.0000
248,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3024,7.2998,2.8495,7.2998,1.8730,4.4503,0,0,0.000000,0,0.0000
249,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3024,7.2998,2.8495,7.2998,1.8730,4.4503,0,0,0.000000,0,0.0000
250,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3024,7.2998,2.8495,7.2998,1.8730,4.4503,0,3,0.000000,0,0.0000
251,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3761,7.2998,2.8630,7.2998,1.8565,4.4368,0,0,0.000000,3,1.0803
252,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3761,7.2998,2.8630,7.2998,1.8565,4.4368,0,0,0.000000,3,1.0803
253,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3761,7.2998,2.8630,7.2998,1.8565,4.4368,0,0,0.000000,3,1.0803
254,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3761,7.2998,2.8630,7.2998,1.8565,4.4368,0,0,0.000000,3,1.0803
255,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3761,7.0785,2.8495,7.0785,1.8132,4.2290,0,0,0.000000,0,0.0000
256,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3761,7.0785,2.8495,7.0785,1.8132,4.2290,0,0,0.000000,0,0.0000
257,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3761,7.0785,2.8495,7.0785,1.8132,4.2290,0,0,0.000000,0,0.0000
258,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3761,7.0785,2.8495,7.0785,1.8132,4.2290,0,0,0.000000,0,0.0000
259,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3761,7.0785,2.8495,7.0785,1.8132,4.2290,0,0,0.000000,0,0.0000
260,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3761,7.0785,2.8495,7.0785,1.8132,4.2290,0,3,0.000000,0,0.0000
261,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3959,7.0785,2.8656,7.0785,1.7940,4.2129,0,0,0.000000,3,1.2892
262,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3959,7.0785,2.8656,7.0785,1.7940,4.2129,0,0,0.000000,3,1.2892
263,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3959,7.0785,2.8656,7.0785,1.7940,4.2129,0,0,0.000000,3,1.2892
264,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3959,7.0785,2.8656,7.0785,1.7940,4.2129,0,0,0.000000,3,1.2892
265,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3959,6.7192,2.8495,6.7192,1.7106,3.8696,0,0,0.000000,0,0.0000
266,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3959,6.7192,2.8495,6.7192,1.7106,3.8696,0,0,0.000000,0,0.0000
267,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3959,6.7192,2.8495,6.7192,1.7106,3.8696,0,0,0.000000,0,0.0000
268,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3959,6.7192,2.8495,6.7192,1.7106,3.8696,0,0,0.000000,0,0.0000
269,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3959,6.7192,2.8495,6.7192,1.7106,3.8696,0,0,0.000000,0,0.0000
270,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.3959,6.7192,2.8495,6.7192,1.7106,3.8696,0,3,0.000000,0,0.0000
271,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.4117,6.7192,2.8499,6.7192,1.7100,3.8693,0,0,0.000000,3,0.0303
272,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.4117,6.7192,2.8499,6.7192,1.7100,3.8693,0,0,0.000000,3,0.0303
273,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.4117,6.7192,2.8499,6.7192,1.7100,3.8693,0,0,0.000000,3,0.0303
274,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.4117,6.7192,2.8499,6.7192,1.7100,3.8693,0,0,0.000000,3,0.0303
275,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.4117,6.5027,2.8495,6.5027,1.6788,3.6531,0,0,0.000000,0,0.0000
276,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.4117,6.5027,2.8495,6.5027,1.6788,3.6531,0,0,0.000000,0,0.0000
277,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.4117,6.5027,2.8495,6.5027,1.6788,3.6531,0,0,0.000000,0,0.0000
278,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.4117,6.5027,2.8495,6.5027,1.6788,3.6531,0,0,0.000000,0,0.0000
279,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.4117,6.5027,2.8495,6.5027,1.6788,3.6531,0,0,0.000000,0,0.0000
280,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.4117,6.5027,2.8495,6.5027,1.6788,3.6531,0,3,0.000000,0,0.0000
281,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5117,6.5027,2.8529,6.5027,1.6741,3.6498,0,0,0.000000,3,0.2681
282,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5117,6.5027,2.8529,6.5027,1.6741,3.6498,0,0,0.000000,3,0.2681
283,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5117,6.5027,2.8529,6.5027,1.6741,3.6498,0,0,0.000000,3,0.2681
284,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5117,6.5027,2.8529,6.5027,1.6741,3.6498,0,0,0.000000,3,0.2681
285,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5117,6.3973,2.8495,6.3973,1.6650,3.5478,0,0,0.000000,0,0.0000
286,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5117,6.3973,2.8495,6.3973,1.6650,3.5478,0,0,0.000000,0,0.0000
287,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5117,6.3973,2.8495,6.3973,1.6650,3.5478,0,0,0.000000,0,0.0000
288,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5117,6.3973,2.8495,6.3973,1.6650,3.5478,0,0,0.000000,0,0.0000
289,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5117,6.3973,2.8495,6.3973,1.6650,3.5478,0,0,0.000000,0,0.0000
290,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5117,6.3973,2.8495,6.3973,1.6650,3.5478,0,3,0.000000,0,0.0000
291,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5221,6.3973,2.8497,6.3973,1.6648,3.5477,0,0,0.000000,3,0.0104
292,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5221,6.3973,2.8497,6.3973,1.6648,3.5477,0,0,0.000000,3,0.0104
293,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5221,6.3973,2.8497,6.3973,1.6648,3.5477,0,0,0.000000,3,0.0104
294,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5221,6.3973,2.8497,6.3973,1.6648,3.5477,0,0,0.000000,3,0.0104
295,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5298,6.3792,2.8495,6.3792,1.6642,3.5297,0,0,0.000000,0,0.0000
296,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5298,6.3792,2.8495,6.3792,1.6642,3.5297,0,0,0.000000,0,0.0000
297,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5298,6.3792,2.8495,6.3792,1.6642,3.5297,0,0,0.000000,0,0.0000
298,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5298,6.3792,2.8495,6.3792,1.6642,3.5297,0,0,0.000000,0,0.0000
299,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5298,6.3792,2.8495,6.3792,1.6642,3.5297,0,0,0.000000,0,0.0000
300,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5298,6.3792,2.8495,6.3792,1.6642,3.5297,0,3,0.000000,0,0.0000
301,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5538,6.3792,2.8554,6.3792,1.6563,3.5238,0,0,0.000000,3,0.4718
302,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5538,6.3792,2.8554,6.3792,1.6563,3.5238,0,0,0.000000,3,0.4718
303,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5538,6.3792,2.8554,6.3792,1.6563,3.5238,0,0,0.000000,3,0.4718
304,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5538,6.3792,2.8554,6.3792,1.6563,3.5238,0,0,0.000000,3,0.4718
305,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5536,6.1884,2.8495,6.1884,1.6560,3.3389,0,0,0.000000,0,0.0000
306,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5536,6.1884,2.8495,6.1884,1.6560,3.3389,0,0,0.000000,0,0.0000
307,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5536,6.1884,2.8495,6.1884,1.6560,3.3389,0,0,0.000000,0,0.0000
308,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5536,6.1884,2.8495,6.1884,1.6560,3.3389,0,0,0.000000,0,0.0000
309,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5536,6.1884,2.8495,6.1884,1.6560,3.3389,0,0,0.000000,0,0.0000
310,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5536,6.1884,2.8495,6.1884,1.6560,3.3389,0,3,0.000000,0,0.0000
311,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5841,6.1884,2.8591,6.1884,1.6443,3.3293,0,0,0.000000,3,0.7659
312,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5841,6.1884,2.8591,6.1884,1.6443,3.3293,0,0,0.000000,3,0.7659
313,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5841,6.1884,2.8591,6.1884,1.6443,3.3293,0,0,0.000000,3,0.7659
314,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5841,6.1884,2.8591,6.1884,1.6443,3.3293,0,0,0.000000,3,0.7659
315,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5647,6.1838,2.8495,6.1838,1.6093,3.3342,0,0,0.000000,0,0.0000
316,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5647,6.1838,2.8495,6.1838,1.6093,3.3342,0,0,0.000000,0,0.0000
317,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5647,6.1838,2.8495,6.1838,1.6093,3.3342,0,0,0.000000,0,0.0000
318,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5647,6.1838,2.8495,6.1838,1.6093,3.3342,0,0,0.000000,0,0.0000
319,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5647,6.1838,2.8495,6.1838,1.6093,3.3342,0,0,0.000000,0,0.0000
320,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.5647,6.1838,2.8495,6.1838,1.6093,3.3342,0,3,0.000000,0,0.0000
321,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.6194,6.1838,2.8542,6.1838,1.6031,3.3296,0,0,0.000000,3,0.3697
322,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.6194,6.1838,2.8542,6.1838,1.6031,3.3296,0,0,0.000000,3,0.3697
323,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.6194,6.1838,2.8542,6.1838,1.6031,3.3296,0,0,0.000000,3,0.3697
324,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.6194,6.1838,2.8542,6.1838,1.6031,3.3296,0,0,0.000000,3,0.3697
325,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.6163,6.0905,2.8495,6.0905,1.6026,3.2410,0,0,0.000000,0,0.0000
326,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.6163,6.0905,2.8495,6.0905,1.6026,3.2410,0,0,0.000000,0,0.0000
327,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.6163,6.0905,2.8495,6.0905,1.6026,3.2410,0,0,0.000000,0,0.0000
328,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.6163,6.0905,2.8495,6.0905,1.6026,3.2410,0,0,0.000000,0,0.0000
329,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.6163,6.0905,2.8495,6.0905,1.6026,3.2410,0,0,0.000000,0,0.0000
330,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.6163,6.0905,2.8495,6.0905,1.6026,3.2410,0,3,0.000000,0,0.0000
331,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.6378,6.0905,2.8509,6.0905,1.6008,3.2397,0,0,0.000000,3,0.1064
332,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.6378,6.0905,2.8509,6.0905,1.6008,3.2397,0,0,0.000000,3,0.1064
333,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.6378,6.0905,2.8509,6.0905,1.6008,3.2397,0,0,0.000000,3,0.1064
334,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.6378,6.0905,2.8509,6.0905,1.6008,3.2397,0,0,0.000000,3,0.1064
335,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.6206,6.0799,2.8495,6.0799,1.6014,3.2304,0,0,0.000000,0,0.0000
336,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.6206,6.0799,2.8495,6.0799,1.6014,3.2304,0,0,0.000000,0,0.0000
337,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.6206,6.0799,2.8495,6.0799,1.6014,3.2304,0,0,0.000000,0,0.0000
338,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.6206,6.0799,2.8495,6.0799,1.6014,3.2304,0,0,0.000000,0,0.0000
339,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.6206,6.0799,2.8495,6.0799,1.6014,3.2304,0,0,0.000000,0,0.0000
340,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.6206,6.0799,2.8495,6.0799,1.6014,3.2304,0,3,0.000000,0,0.0000
341,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.6319,6.0799,2.8497,6.0799,1.6012,3.2303,0,0,0.000000,3,0.0113
342,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.6319,6.0799,2.8497,6.0799,1.6012,3.2303,0,0,0.000000,3,0.0113
343,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.6319,6.0799,2.8497,6.0799,1.6012,3.2303,0,0,0.000000,3,0.0113
344,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.6319,6.0799,2.8497,6.0799,1.6012,3.2303,0,0,0.000000,3,0.0113
345,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.6378,6.0627,2.8495,6.0627,1.5995,3.2132,0,0,0.000000,0,0.0000
346,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.6378,6.0627,2.8495,6.0627,1.5995,3.2132,0,0,0.000000,0,0.0000
347,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.6378,6.0627,2.8495,6.0627,1.5995,3.2132,0,0,0.000000,0,0.0000
348,0.0013,1.0000,0.1239,0.4894,0.1596,0.8761,0.6378,6.0627,2.8495,6.0627,1.5995,3.2132,0,0,0.000000,0,0.0000
